sample_uid	sample_token	gse_id	cancer_type	candidate_policy	input_cells	candidate_cells	reference_cells	infercnv_status	infercnv_output_rows	copykat_status	copykat_output_rows	mapped_cells	unmapped_cells	duplicate_or_conflict_cells
GSE302903|nested_007_GSM9113383_T7_EmptyDrops_CR_matrix_tar_gz	GSE302903_nested_007_GSM9113383_T7_EmptyDrops_CR_matrix_tar_gz_989dec4cfd7e	GSE302903	Rectal adenocarcinoma	epithelial_solid_default	12204	6952	3912	success	6952	success	6952	12204	0	0
GSE302903|nested_008_GSM9113384_T8_EmptyDrops_CR_matrix_tar_gz	GSE302903_nested_008_GSM9113384_T8_EmptyDrops_CR_matrix_tar_gz_62e2eb084c50	GSE302903	Rectal adenocarcinoma	epithelial_solid_default	11335	4466	3952	success	4466	success	4466	11335	0	0
GSE302903|nested_009_GSM9113385_T9_EmptyDrops_CR_matrix_tar_gz	GSE302903_nested_009_GSM9113385_T9_EmptyDrops_CR_matrix_tar_gz_23f9646153c4	GSE302903	Rectal adenocarcinoma	epithelial_solid_default	7365	4534	851	success	4534	success	4534	7365	0	0
GSE302903|nested_010_GSM9113386_T10_EmptyDrops_CR_matrix_tar_gz	GSE302903_nested_010_GSM9113386_T10_EmptyDrops_CR_matrix_tar_gz_41ed06618f6e	GSE302903	Rectal adenocarcinoma	epithelial_solid_default	10235	5952	2818	success	5952	success	5952	10235	0	0
GSE302903|nested_011_GSM9113387_T11_EmptyDrops_CR_matrix_tar_gz	GSE302903_nested_011_GSM9113387_T11_EmptyDrops_CR_matrix_tar_gz_4d478a183bde	GSE302903	Rectal adenocarcinoma	epithelial_solid_default	12954	9198	1771	success	9198	success	9198	12954	0	0
GSE302903|nested_012_GSM9113388_T12_EmptyDrops_CR_matrix_tar_gz	GSE302903_nested_012_GSM9113388_T12_EmptyDrops_CR_matrix_tar_gz_b56003ff6a68	GSE302903	Rectal adenocarcinoma	epithelial_solid_default	6516	2032	3316	success	2032	success	2032	6516	0	0
GSE159115|GSE159115__SI_18854	GSE159115_GSE159115__SI_18854_246861e77cb9	GSE159115	Renal cell carcinoma	epithelial_solid_default	1407	164	403	success	164	skipped_insufficient_cells	0	1407	0	0
GSE159115|GSE159115__SI_18855	GSE159115_GSE159115__SI_18855_8ffdf4f1d9a8	GSE159115	Renal cell carcinoma	epithelial_solid_default	1175	42	638	success	42	skipped_insufficient_cells	0	1175	0	0
GSE159115|GSE159115__SI_18856	GSE159115_GSE159115__SI_18856_13af9c57e1fa	GSE159115	Renal cell carcinoma	epithelial_solid_default	288	43	169	success	43	skipped_insufficient_cells	0	288	0	0
GSE159115|GSE159115__SI_19703	GSE159115_GSE159115__SI_19703_4ed067153d1f	GSE159115	Renal cell carcinoma	epithelial_solid_default	2759	802	286	success	802	success	802	2759	0	0
GSE159115|GSE159115__SI_19704	GSE159115_GSE159115__SI_19704_98225201a267	GSE159115	Renal cell carcinoma	epithelial_solid_default	280	166	101	success	166	skipped_insufficient_cells	0	280	0	0
GSE159115|GSE159115__SI_21255	GSE159115_GSE159115__SI_21255_3d51886b4cb7	GSE159115	Renal cell carcinoma	epithelial_solid_default	557	317	54	success	317	success	317	557	0	0
GSE159115|GSE159115__SI_21256	GSE159115_GSE159115__SI_21256_59ce0542f1ee	GSE159115	Renal cell carcinoma	epithelial_solid_default	398	146	55	success	146	skipped_insufficient_cells	0	398	0	0
GSE159115|GSE159115__SI_21561	GSE159115_GSE159115__SI_21561_c5c90b4a02c6	GSE159115	Renal cell carcinoma	epithelial_solid_default	2033	1830	77	success	1830	success	1830	2033	0	0
GSE159115|GSE159115__SI_22368	GSE159115_GSE159115__SI_22368_96a8d4ce26f5	GSE159115	Renal cell carcinoma	epithelial_solid_default	2149	340	1458	success	340	success	340	2149	0	0
GSE159115|GSE159115__SI_22369	GSE159115_GSE159115__SI_22369_bd3980569b58	GSE159115	Renal cell carcinoma	epithelial_solid_default	831	164	299	success	164	skipped_insufficient_cells	0	831	0	0
GSE159115|GSE159115__SI_22604	GSE159115_GSE159115__SI_22604_73b2b32605fc	GSE159115	Renal cell carcinoma	epithelial_solid_default	1534	760	548	success	760	success	760	1534	0	0
GSE159115|GSE159115__SI_22605	GSE159115_GSE159115__SI_22605_f42ba2154391	GSE159115	Renal cell carcinoma	epithelial_solid_default	1074	394	109	success	394	success	394	1074	0	0
GSE159115|GSE159115__SI_23459	GSE159115_GSE159115__SI_23459_464e9d31ea3c	GSE159115	Renal cell carcinoma	epithelial_solid_default	5125	1609	570	success	1609	success	1609	5125	0	0
GSE159115|GSE159115__SI_23843	GSE159115_GSE159115__SI_23843_29b14b36438c	GSE159115	Renal cell carcinoma	epithelial_solid_default	3067	62	456	success	62	skipped_insufficient_cells	0	3067	0	0
GSE179784|GSM6253683_Patient2	GSE179784_GSM6253683_Patient2_083660f42640	GSE179784	ambiguous	epithelial_solid_default	2728	2586	116	success	2586	success	2586	2728	0	0
GSE179784|GSM6253684_Patient3	GSE179784_GSM6253684_Patient3_f8360261ff9e	GSE179784	ambiguous	epithelial_solid_default	1650	491	947	success	491	success	491	1650	0	0
GSE228501|nested_001_GSM7122854_19355X1_tar_gz__19355X1	GSE228501_nested_001_GSM7122854_19355X1_tar_gz__19355X1_a4914e4d50a6	GSE228501	Seminoma	germ_cell_malignancy	890	34	692	success	34	skipped_insufficient_cells	0	890	0	0
GSE228501|nested_002_GSM7122855_19355X2_tar_gz__19355X2	GSE228501_nested_002_GSM7122855_19355X2_tar_gz__19355X2_580f4f76d2c5	GSE228501	Seminoma	germ_cell_malignancy	4353	59	3530	success	59	skipped_insufficient_cells	0	4353	0	0
GSE228501|nested_003_GSM7122856_19355X3_tar_gz__19355X3	GSE228501_nested_003_GSM7122856_19355X3_tar_gz__19355X3_5587c4e08fcc	GSE228501	Seminoma	germ_cell_malignancy	4704	3	3952	skipped_insufficient_cells	0	skipped_insufficient_cells	0	4704	0	0
GSE228501|nested_004_GSM7122857_19355X4_tar_gz__19355X4	GSE228501_nested_004_GSM7122857_19355X4_tar_gz__19355X4_6f1f3ef92ce6	GSE228501	Seminoma	germ_cell_malignancy	2604	5	2160	skipped_insufficient_cells	0	skipped_insufficient_cells	0	2604	0	0
GSE189889|GSE189889__1	GSE189889_GSE189889__1_3e3cf3b29c53	GSE189889	Acral melanoma	melanocytic_malignancy	771	0	623	skipped_insufficient_cells	0	skipped_insufficient_cells	0	771	0	0
GSE189889|GSE189889__2	GSE189889_GSE189889__2_275c0ed6120a	GSE189889	Acral melanoma	melanocytic_malignancy	1343	0	842	skipped_insufficient_cells	0	skipped_insufficient_cells	0	1343	0	0
GSE189889|GSE189889__3	GSE189889_GSE189889__3_feb9e35eee69	GSE189889	Acral melanoma	melanocytic_malignancy	1377	58	928	success	58	skipped_insufficient_cells	0	1377	0	0
GSE189889|GSE189889__4	GSE189889_GSE189889__4_1c7b86d20983	GSE189889	Acral melanoma	melanocytic_malignancy	2353	2	1523	skipped_insufficient_cells	0	skipped_insufficient_cells	0	2353	0	0
GSE189889|GSE189889__5	GSE189889_GSE189889__5_c0bde90492f9	GSE189889	Acral melanoma	melanocytic_malignancy	923	0	184	skipped_insufficient_cells	0	skipped_insufficient_cells	0	923	0	0
GSE189889|GSE189889__6	GSE189889_GSE189889__6_1c3784dea2df	GSE189889	Acral melanoma	melanocytic_malignancy	5344	280	4952	success	280	success	280	5344	0	0
GSE189889|GSE189889__7	GSE189889_GSE189889__7_f1d35a9add5a	GSE189889	Acral melanoma	melanocytic_malignancy	5523	24	5394	skipped_insufficient_cells	0	skipped_insufficient_cells	0	5523	0	0
GSE189889|GSE189889__8	GSE189889_GSE189889__8_98d65bbbdfc4	GSE189889	Acral melanoma	melanocytic_malignancy	2565	0	2431	skipped_insufficient_cells	0	skipped_insufficient_cells	0	2565	0	0
GSE189889|GSE189889__9	GSE189889_GSE189889__9_e28a61aea67e	GSE189889	Acral melanoma	melanocytic_malignancy	6785	314	5644	success	314	success	314	6785	0	0
GSE115978|Mel04.3	GSE115978_Mel04.3_f0a9dd0a09bf	GSE115978	Melanoma	melanocytic_malignancy	78	1	64	skipped_insufficient_cells	0	skipped_insufficient_cells	0	78	0	0
GSE115978|Mel102	GSE115978_Mel102_ceabd5d6bb02	GSE115978	Melanoma	melanocytic_malignancy	322	171	120	success	171	skipped_insufficient_cells	0	322	0	0
GSE115978|Mel103	GSE115978_Mel103_750d95b20bac	GSE115978	Melanoma	melanocytic_malignancy	317	2	256	skipped_insufficient_cells	0	skipped_insufficient_cells	0	317	0	0
GSE115978|Mel105	GSE115978_Mel105_eb27bb6a01e6	GSE115978	Melanoma	melanocytic_malignancy	234	11	136	skipped_insufficient_cells	0	skipped_insufficient_cells	0	234	0	0
GSE115978|Mel106	GSE115978_Mel106_1668cfc566f2	GSE115978	Melanoma	melanocytic_malignancy	190	99	77	success	99	skipped_insufficient_cells	0	190	0	0
GSE115978|Mel110	GSE115978_Mel110_4bae40c28471	GSE115978	Melanoma	melanocytic_malignancy	258	17	125	skipped_insufficient_cells	0	skipped_insufficient_cells	0	258	0	0
GSE115978|Mel112	GSE115978_Mel112_2a49365692e2	GSE115978	Melanoma	melanocytic_malignancy	113	14	68	skipped_insufficient_cells	0	skipped_insufficient_cells	0	113	0	0
GSE115978|Mel116	GSE115978_Mel116_d75717fea6d2	GSE115978	Melanoma	melanocytic_malignancy	84	0	68	skipped_insufficient_cells	0	skipped_insufficient_cells	0	84	0	0
GSE115978|Mel121.1	GSE115978_Mel121.1_fe657158d8b4	GSE115978	Melanoma	melanocytic_malignancy	105	3	87	skipped_insufficient_cells	0	skipped_insufficient_cells	0	105	0	0
GSE115978|Mel126	GSE115978_Mel126_afd0838bf741	GSE115978	Melanoma	melanocytic_malignancy	95	0	74	skipped_insufficient_cells	0	skipped_insufficient_cells	0	95	0	0
GSE115978|Mel128	GSE115978_Mel128_1b2514b59e6f	GSE115978	Melanoma	melanocytic_malignancy	89	4	78	skipped_insufficient_cells	0	skipped_insufficient_cells	0	89	0	0
GSE115978|Mel129pa	GSE115978_Mel129pa_2a2968f3df28	GSE115978	Melanoma	melanocytic_malignancy	179	28	85	skipped_insufficient_cells	0	skipped_insufficient_cells	0	179	0	0
GSE115978|Mel129pb	GSE115978_Mel129pb_7618da9ee24a	GSE115978	Melanoma	melanocytic_malignancy	64	0	57	skipped_insufficient_cells	0	skipped_insufficient_cells	0	64	0	0
GSE115978|Mel194	GSE115978_Mel194_73d9b4ff0976	GSE115978	Melanoma	melanocytic_malignancy	249	39	128	success	39	skipped_insufficient_cells	0	249	0	0
GSE115978|Mel478	GSE115978_Mel478_f9e4297caa9b	GSE115978	Melanoma	melanocytic_malignancy	154	0	141	skipped_insufficient_cells	0	skipped_insufficient_cells	0	154	0	0
GSE115978|Mel53	GSE115978_Mel53_38c6a68917eb	GSE115978	Melanoma	melanocytic_malignancy	143	14	85	skipped_insufficient_cells	0	skipped_insufficient_cells	0	143	0	0
GSE115978|Mel58	GSE115978_Mel58_22b52186591f	GSE115978	Melanoma	melanocytic_malignancy	142	0	118	skipped_insufficient_cells	0	skipped_insufficient_cells	0	142	0	0
GSE115978|Mel60	GSE115978_Mel60_b6033c106761	GSE115978	Melanoma	melanocytic_malignancy	226	3	174	skipped_insufficient_cells	0	skipped_insufficient_cells	0	226	0	0
GSE115978|Mel71	GSE115978_Mel71_ff83b61f7f4b	GSE115978	Melanoma	melanocytic_malignancy	89	56	26	skipped_insufficient_cells	0	skipped_insufficient_cells	0	89	0	0
GSE115978|Mel72	GSE115978_Mel72_2315587774aa	GSE115978	Melanoma	melanocytic_malignancy	181	0	157	skipped_insufficient_cells	0	skipped_insufficient_cells	0	181	0	0
GSE115978|Mel74	GSE115978_Mel74_7bb876d1118a	GSE115978	Melanoma	melanocytic_malignancy	147	1	131	skipped_insufficient_cells	0	skipped_insufficient_cells	0	147	0	0
GSE115978|Mel75	GSE115978_Mel75_3d9e7848fc70	GSE115978	Melanoma	melanocytic_malignancy	503	0	394	skipped_insufficient_cells	0	skipped_insufficient_cells	0	503	0	0
GSE115978|Mel78	GSE115978_Mel78_def8864a63bb	GSE115978	Melanoma	melanocytic_malignancy	124	92	10	skipped_insufficient_cells	0	skipped_insufficient_cells	0	124	0	0
GSE115978|Mel79	GSE115978_Mel79_b337777bfbdf	GSE115978	Melanoma	melanocytic_malignancy	892	13	384	skipped_insufficient_cells	0	skipped_insufficient_cells	0	892	0	0
GSE115978|Mel80	GSE115978_Mel80_116d160901b0	GSE115978	Melanoma	melanocytic_malignancy	431	90	255	success	90	skipped_insufficient_cells	0	431	0	0
GSE115978|Mel81	GSE115978_Mel81_9c540057be59	GSE115978	Melanoma	melanocytic_malignancy	205	90	91	success	90	skipped_insufficient_cells	0	205	0	0
GSE115978|Mel82	GSE115978_Mel82_571a8e4b4fda	GSE115978	Melanoma	melanocytic_malignancy	84	36	42	skipped_insufficient_cells	0	skipped_insufficient_cells	0	84	0	0
GSE115978|Mel84	GSE115978_Mel84_c71f8025dc73	GSE115978	Melanoma	melanocytic_malignancy	159	5	115	skipped_insufficient_cells	0	skipped_insufficient_cells	0	159	0	0
GSE115978|Mel88	GSE115978_Mel88_7ab7a42bd6a9	GSE115978	Melanoma	melanocytic_malignancy	352	6	168	skipped_insufficient_cells	0	skipped_insufficient_cells	0	352	0	0
GSE115978|Mel89	GSE115978_Mel89_229904b80fc5	GSE115978	Melanoma	melanocytic_malignancy	391	6	235	skipped_insufficient_cells	0	skipped_insufficient_cells	0	391	0	0
GSE115978|Mel94	GSE115978_Mel94_05737bfe5b04	GSE115978	Melanoma	melanocytic_malignancy	311	2	216	skipped_insufficient_cells	0	skipped_insufficient_cells	0	311	0	0
GSE115978|Mel98	GSE115978_Mel98_682fa508789e	GSE115978	Melanoma	melanocytic_malignancy	270	14	192	skipped_insufficient_cells	0	skipped_insufficient_cells	0	270	0	0
GSE139249|GSM4134619_CY158_blood	GSE139249_GSM4134619_CY158_blood_4ea3e8795cb9	GSE139249	Melanoma	melanocytic_malignancy	4802	0	4764	skipped_insufficient_cells	0	skipped_insufficient_cells	0	4802	0	0
GSE139249|GSM4134622_CY160_tumor	GSE139249_GSM4134622_CY160_tumor_6a45f5b75254	GSE139249	Melanoma	melanocytic_malignancy	4036	3	3090	skipped_insufficient_cells	0	skipped_insufficient_cells	0	4036	0	0
GSE169609|GSM5210635_UM1	GSE169609_GSM5210635_UM1_bb3b61d6d3f7	GSE169609	Melanoma	melanocytic_malignancy	8739	71	8010	success	71	skipped_insufficient_cells	0	8739	0	0
GSE169609|GSM5210636_UM2_3	GSE169609_GSM5210636_UM2_3_d4d3a89d78f2	GSE169609	Melanoma	melanocytic_malignancy	8739	71	8021	success	71	skipped_insufficient_cells	0	8739	0	0
GSE138665|LH16.3814	GSE138665_LH16.3814_4cf8e50bb57d	GSE138665	Uveal melanoma	melanocytic_malignancy	1903	1027	94	success	1027	success	1027	1903	0	0
GSE138665|LH17.3222	GSE138665_LH17.3222_97e2e10a2b38	GSE138665	Uveal melanoma	melanocytic_malignancy	1721	711	242	success	711	success	711	1721	0	0
GSE138665|LH17.3554	GSE138665_LH17.3554_1ac377269d33	GSE138665	Uveal melanoma	melanocytic_malignancy	970	663	91	success	663	success	663	970	0	0
GSE138665|LH17.364	GSE138665_LH17.364_7d02f13c7ca7	GSE138665	Uveal melanoma	melanocytic_malignancy	1239	200	353	success	200	success	200	1239	0	0
GSE138665|LH17.530	GSE138665_LH17.530_00ccc7e465d5	GSE138665	Uveal melanoma	melanocytic_malignancy	1336	810	286	success	810	success	810	1336	0	0
GSE138665|LH18.277	GSE138665_LH18.277_312d5be286a0	GSE138665	Uveal melanoma	melanocytic_malignancy	3469	692	1609	success	692	success	692	3469	0	0
GSE139829|BSSR0022	GSE139829_BSSR0022_002250b51dda	GSE139829	Uveal melanoma	melanocytic_malignancy	25675	12929	7100	success	12929	success	12929	25675	0	0
GSE139829|UMM041L	GSE139829_UMM041L_4c085cea37e0	GSE139829	Uveal melanoma	melanocytic_malignancy	6081	877	2837	success	877	success	877	6081	0	0
GSE139829|UMM059	GSE139829_UMM059_c4e2ef0cb5ff	GSE139829	Uveal melanoma	melanocytic_malignancy	3176	646	1122	success	646	success	646	3176	0	0
GSE139829|UMM061	GSE139829_UMM061_b282dd6c344c	GSE139829	Uveal melanoma	melanocytic_malignancy	6048	3323	1104	success	3323	success	3323	6048	0	0
GSE139829|UMM062	GSE139829_UMM062_6de242104d0c	GSE139829	Uveal melanoma	melanocytic_malignancy	10405	4337	1060	success	4337	success	4337	10405	0	0
GSE139829|UMM063	GSE139829_UMM063_6753213bb772	GSE139829	Uveal melanoma	melanocytic_malignancy	2935	306	958	success	306	success	306	2935	0	0
GSE139829|UMM064	GSE139829_UMM064_b2cf198b3727	GSE139829	Uveal melanoma	melanocytic_malignancy	8153	1516	5330	success	1516	success	1516	8153	0	0
GSE139829|UMM065	GSE139829_UMM065_e7de141fbe08	GSE139829	Uveal melanoma	melanocytic_malignancy	6451	2035	1650	success	2035	success	2035	6451	0	0
GSE139829|UMM066	GSE139829_UMM066_e0b704abee35	GSE139829	Uveal melanoma	melanocytic_malignancy	13716	7150	3265	success	7150	success	7150	13716	0	0
GSE139829|UMM067L	GSE139829_UMM067L_6c7014bb6d36	GSE139829	Uveal melanoma	melanocytic_malignancy	3204	71	2469	success	71	skipped_insufficient_cells	0	3204	0	0
GSE139829|UMM069	GSE139829_UMM069_abf9e8085105	GSE139829	Uveal melanoma	melanocytic_malignancy	1355	549	262	success	549	success	549	1355	0	0
GSE152048|GSE152048_BC10	GSE152048_GSE152048_BC10_ac61cb0aedbf	GSE152048	Osteosarcoma	mesenchymal_malignancy	15798	14200	930	success	14200	success	14200	15798	0	0
GSE152048|GSE152048_BC11	GSE152048_GSE152048_BC11_43ea6574663d	GSE152048	Osteosarcoma	mesenchymal_malignancy	10144	9217	558	success	9217	success	9217	10144	0	0
GSE152048|GSE152048_BC16	GSE152048_GSE152048_BC16_7eaa07be2d27	GSE152048	Osteosarcoma	mesenchymal_malignancy	9626	3989	3273	success	3989	success	3989	9626	0	0
GSE152048|GSE152048_BC17	GSE152048_GSE152048_BC17_a206a64ee9ec	GSE152048	Osteosarcoma	mesenchymal_malignancy	3961	3542	240	success	3542	success	3542	3961	0	0
GSE152048|GSE152048_BC2	GSE152048_GSE152048_BC2_26990aa32622	GSE152048	Osteosarcoma	mesenchymal_malignancy	3677	1395	1133	success	1395	success	1395	3677	0	0
GSE152048|GSE152048_BC20	GSE152048_GSE152048_BC20_09445ebabb71	GSE152048	Osteosarcoma	mesenchymal_malignancy	8856	7331	396	success	7331	success	7331	8856	0	0
GSE152048|GSE152048_BC21	GSE152048_GSE152048_BC21_b0de797838e8	GSE152048	Osteosarcoma	mesenchymal_malignancy	4887	1756	1310	success	1756	success	1756	4887	0	0
GSE152048|GSE152048_BC22	GSE152048_GSE152048_BC22_8446e27a2337	GSE152048	Osteosarcoma	mesenchymal_malignancy	6893	4790	1347	success	4790	success	4790	6893	0	0
GSE152048|GSE152048_BC3	GSE152048_GSE152048_BC3_c59e3999d565	GSE152048	Osteosarcoma	mesenchymal_malignancy	4570	2768	1024	success	2768	success	2768	4570	0	0
GSE152048|GSE152048_BC5	GSE152048_GSE152048_BC5_e3ff91a2b329	GSE152048	Osteosarcoma	mesenchymal_malignancy	15778	11214	3358	success	11214	success	11214	15778	0	0
GSE152048|GSE152048_BC6	GSE152048_GSE152048_BC6_b9b5f55de706	GSE152048	Osteosarcoma	mesenchymal_malignancy	17696	12357	3636	success	12357	success	12357	17696	0	0
GSE299623|GSM9042132_A2_1	GSE299623_GSM9042132_A2_1_8f466867502f	GSE299623	Endometrial carcinosarcoma	mixed_mesenchymal_malignancy	18250	16155	1123	success	16155	success	16155	18250	0	0
GSE299623|GSM9042133_A2_2	GSE299623_GSM9042133_A2_2_0d93c36de1b3	GSE299623	Endometrial carcinosarcoma	mixed_mesenchymal_malignancy	12243	6806	3408	success	6806	success	6806	12243	0	0
GSE299623|GSM9042134_A2_3	GSE299623_GSM9042134_A2_3_c194fbcd8b7b	GSE299623	Endometrial carcinosarcoma	mixed_mesenchymal_malignancy	4764	3981	520	success	3981	success	3981	4764	0	0
GSE299623|GSM9042135_A2_4	GSE299623_GSM9042135_A2_4_7704796e8750	GSE299623	Endometrial carcinosarcoma	mixed_mesenchymal_malignancy	4400	3295	608	success	3295	success	3295	4400	0	0
GSE299623|GSM9042136_B2_5	GSE299623_GSM9042136_B2_5_25ca4571ea4d	GSE299623	Endometrial carcinosarcoma	mixed_mesenchymal_malignancy	18490	16979	524	success	16979	success	16979	18490	0	0
GSE299623|GSM9042137_D2_15	GSE299623_GSM9042137_D2_15_53842f081f18	GSE299623	Endometrial carcinosarcoma	mixed_mesenchymal_malignancy	15144	12933	980	success	12933	success	12933	15144	0	0
GSE299623|GSM9042138_C2_10	GSE299623_GSM9042138_C2_10_63c841590f7d	GSE299623	Endometrial carcinosarcoma	mixed_mesenchymal_malignancy	9816	6388	1392	success	6388	success	6388	9816	0	0
GSE299623|GSM9042139_C2_11	GSE299623_GSM9042139_C2_11_c779ddc770b7	GSE299623	Endometrial carcinosarcoma	mixed_mesenchymal_malignancy	10921	9871	395	success	9871	success	9871	10921	0	0
GSE190597|P1	GSE190597_P1_72e88f36025b	GSE190597	Pleural mesothelioma	mixed_mesenchymal_malignancy	8215	2097	4710	success	2097	success	2097	8215	0	0
GSE190597|P10	GSE190597_P10_71bd2ddcfec3	GSE190597	Pleural mesothelioma	mixed_mesenchymal_malignancy	4401	0	3309	skipped_insufficient_cells	0	skipped_insufficient_cells	0	4401	0	0
GSE190597|P11	GSE190597_P11_3392c5111ee9	GSE190597	Pleural mesothelioma	mixed_mesenchymal_malignancy	3593	1289	1670	success	1289	success	1289	3593	0	0
GSE190597|P12	GSE190597_P12_b3668cefb083	GSE190597	Pleural mesothelioma	mixed_mesenchymal_malignancy	2508	1078	1104	success	1078	success	1078	2508	0	0
GSE190597|P13	GSE190597_P13_38927cc3a33c	GSE190597	Pleural mesothelioma	mixed_mesenchymal_malignancy	4705	723	3095	success	723	success	723	4705	0	0
GSE190597|P2	GSE190597_P2_cdb637b18c19	GSE190597	Pleural mesothelioma	mixed_mesenchymal_malignancy	5872	5426	219	success	5426	success	5426	5872	0	0
GSE190597|P3	GSE190597_P3_5d2ff8f86d77	GSE190597	Pleural mesothelioma	mixed_mesenchymal_malignancy	1385	176	931	success	176	skipped_insufficient_cells	0	1385	0	0
GSE190597|P4	GSE190597_P4_455cd5e59267	GSE190597	Pleural mesothelioma	mixed_mesenchymal_malignancy	13547	10301	1737	success	10301	success	10301	13547	0	0
GSE190597|P5	GSE190597_P5_65f512faf7a8	GSE190597	Pleural mesothelioma	mixed_mesenchymal_malignancy	6691	2976	2778	success	2976	success	2976	6691	0	0
GSE190597|P6	GSE190597_P6_72b98dac4bfb	GSE190597	Pleural mesothelioma	mixed_mesenchymal_malignancy	8542	1998	4622	success	1998	success	1998	8542	0	0
GSE190597|P7	GSE190597_P7_d0a945e00bff	GSE190597	Pleural mesothelioma	mixed_mesenchymal_malignancy	7389	522	4354	success	522	success	522	7389	0	0
GSE190597|P8	GSE190597_P8_a840a2b4621a	GSE190597	Pleural mesothelioma	mixed_mesenchymal_malignancy	4090	3733	245	success	3733	success	3733	4090	0	0
GSE190597|P9	GSE190597_P9_952f136abd2c	GSE190597	Pleural mesothelioma	mixed_mesenchymal_malignancy	8296	182	5445	success	182	skipped_insufficient_cells	0	8296	0	0
GSE116256|AML1012-D0	GSE116256_AML1012-D0_f65fe75a88e3	GSE116256	Acute myeloid leukemia	myeloid_malignancy	1132	1084	18	skipped_insufficient_cells	0	success	1084	1132	0	0
GSE116256|AML210A-D0	GSE116256_AML210A-D0_bf2388ccb126	GSE116256	Acute myeloid leukemia	myeloid_malignancy	742	513	155	success	513	success	513	742	0	0
GSE116256|AML314-D0	GSE116256_AML314-D0_16b650692d31	GSE116256	Acute myeloid leukemia	myeloid_malignancy	162	97	31	skipped_insufficient_cells	0	skipped_insufficient_cells	0	162	0	0
GSE116256|AML314-D31	GSE116256_AML314-D31_3365fa8df981	GSE116256	Acute myeloid leukemia	myeloid_malignancy	346	319	25	skipped_insufficient_cells	0	success	319	346	0	0
GSE116256|AML328-D0	GSE116256_AML328-D0_4fc464480ddf	GSE116256	Acute myeloid leukemia	myeloid_malignancy	1088	840	153	success	840	success	840	1088	0	0
GSE116256|AML328-D113	GSE116256_AML328-D113_58c5ed495c2c	GSE116256	Acute myeloid leukemia	myeloid_malignancy	2027	253	1320	success	253	success	253	2027	0	0
