sample_uid	sample_token	gse_id	cancer_type	candidate_policy	n_cells	n_candidate	n_reference	infercnv_status	copykat_status	explanation
GSE189889|GSE189889__8	GSE189889_GSE189889__8_98d65bbbdfc4	GSE189889	Acral melanoma	melanocytic_malignancy	2565	0	2431	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel04.3	GSE115978_Mel04.3_f0a9dd0a09bf	GSE115978	Melanoma	melanocytic_malignancy	78	1	64	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel102	GSE115978_Mel102_ceabd5d6bb02	GSE115978	Melanoma	melanocytic_malignancy	322	171	120	success	skipped_insufficient_cells	Copykat_python: candidate/reference below method threshold
GSE115978|Mel103	GSE115978_Mel103_750d95b20bac	GSE115978	Melanoma	melanocytic_malignancy	317	2	256	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel105	GSE115978_Mel105_eb27bb6a01e6	GSE115978	Melanoma	melanocytic_malignancy	234	11	136	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel106	GSE115978_Mel106_1668cfc566f2	GSE115978	Melanoma	melanocytic_malignancy	190	99	77	success	skipped_insufficient_cells	Copykat_python: candidate/reference below method threshold
GSE115978|Mel110	GSE115978_Mel110_4bae40c28471	GSE115978	Melanoma	melanocytic_malignancy	258	17	125	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel112	GSE115978_Mel112_2a49365692e2	GSE115978	Melanoma	melanocytic_malignancy	113	14	68	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel116	GSE115978_Mel116_d75717fea6d2	GSE115978	Melanoma	melanocytic_malignancy	84	0	68	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel121.1	GSE115978_Mel121.1_fe657158d8b4	GSE115978	Melanoma	melanocytic_malignancy	105	3	87	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel126	GSE115978_Mel126_afd0838bf741	GSE115978	Melanoma	melanocytic_malignancy	95	0	74	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel128	GSE115978_Mel128_1b2514b59e6f	GSE115978	Melanoma	melanocytic_malignancy	89	4	78	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel129pa	GSE115978_Mel129pa_2a2968f3df28	GSE115978	Melanoma	melanocytic_malignancy	179	28	85	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel129pb	GSE115978_Mel129pb_7618da9ee24a	GSE115978	Melanoma	melanocytic_malignancy	64	0	57	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel194	GSE115978_Mel194_73d9b4ff0976	GSE115978	Melanoma	melanocytic_malignancy	249	39	128	success	skipped_insufficient_cells	Copykat_python: candidate/reference below method threshold
GSE115978|Mel478	GSE115978_Mel478_f9e4297caa9b	GSE115978	Melanoma	melanocytic_malignancy	154	0	141	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel53	GSE115978_Mel53_38c6a68917eb	GSE115978	Melanoma	melanocytic_malignancy	143	14	85	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel58	GSE115978_Mel58_22b52186591f	GSE115978	Melanoma	melanocytic_malignancy	142	0	118	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel60	GSE115978_Mel60_b6033c106761	GSE115978	Melanoma	melanocytic_malignancy	226	3	174	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel71	GSE115978_Mel71_ff83b61f7f4b	GSE115978	Melanoma	melanocytic_malignancy	89	56	26	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel72	GSE115978_Mel72_2315587774aa	GSE115978	Melanoma	melanocytic_malignancy	181	0	157	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel74	GSE115978_Mel74_7bb876d1118a	GSE115978	Melanoma	melanocytic_malignancy	147	1	131	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel75	GSE115978_Mel75_3d9e7848fc70	GSE115978	Melanoma	melanocytic_malignancy	503	0	394	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel78	GSE115978_Mel78_def8864a63bb	GSE115978	Melanoma	melanocytic_malignancy	124	92	10	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel79	GSE115978_Mel79_b337777bfbdf	GSE115978	Melanoma	melanocytic_malignancy	892	13	384	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel80	GSE115978_Mel80_116d160901b0	GSE115978	Melanoma	melanocytic_malignancy	431	90	255	success	skipped_insufficient_cells	Copykat_python: candidate/reference below method threshold
GSE115978|Mel81	GSE115978_Mel81_9c540057be59	GSE115978	Melanoma	melanocytic_malignancy	205	90	91	success	skipped_insufficient_cells	Copykat_python: candidate/reference below method threshold
GSE115978|Mel82	GSE115978_Mel82_571a8e4b4fda	GSE115978	Melanoma	melanocytic_malignancy	84	36	42	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel84	GSE115978_Mel84_c71f8025dc73	GSE115978	Melanoma	melanocytic_malignancy	159	5	115	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel88	GSE115978_Mel88_7ab7a42bd6a9	GSE115978	Melanoma	melanocytic_malignancy	352	6	168	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel89	GSE115978_Mel89_229904b80fc5	GSE115978	Melanoma	melanocytic_malignancy	391	6	235	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel94	GSE115978_Mel94_05737bfe5b04	GSE115978	Melanoma	melanocytic_malignancy	311	2	216	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE115978|Mel98	GSE115978_Mel98_682fa508789e	GSE115978	Melanoma	melanocytic_malignancy	270	14	192	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE139249|GSM4134619_CY158_blood	GSE139249_GSM4134619_CY158_blood_4ea3e8795cb9	GSE139249	Melanoma	melanocytic_malignancy	4802	0	4764	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE139249|GSM4134622_CY160_tumor	GSE139249_GSM4134622_CY160_tumor_6a45f5b75254	GSE139249	Melanoma	melanocytic_malignancy	4036	3	3090	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE169609|GSM5210635_UM1	GSE169609_GSM5210635_UM1_bb3b61d6d3f7	GSE169609	Melanoma	melanocytic_malignancy	8739	71	8010	success	skipped_insufficient_cells	Copykat_python: candidate/reference below method threshold
GSE169609|GSM5210636_UM2_3	GSE169609_GSM5210636_UM2_3_d4d3a89d78f2	GSE169609	Melanoma	melanocytic_malignancy	8739	71	8021	success	skipped_insufficient_cells	Copykat_python: candidate/reference below method threshold
GSE139829|UMM067L	GSE139829_UMM067L_6c7014bb6d36	GSE139829	Uveal melanoma	melanocytic_malignancy	3204	71	2469	success	skipped_insufficient_cells	Copykat_python: candidate/reference below method threshold
GSE190597|P10	GSE190597_P10_71bd2ddcfec3	GSE190597	Pleural mesothelioma	mixed_mesenchymal_malignancy	4401	0	3309	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE190597|P3	GSE190597_P3_5d2ff8f86d77	GSE190597	Pleural mesothelioma	mixed_mesenchymal_malignancy	1385	176	931	success	skipped_insufficient_cells	Copykat_python: candidate/reference below method threshold
GSE190597|P9	GSE190597_P9_952f136abd2c	GSE190597	Pleural mesothelioma	mixed_mesenchymal_malignancy	8296	182	5445	success	skipped_insufficient_cells	Copykat_python: candidate/reference below method threshold
GSE116256|AML1012-D0	GSE116256_AML1012-D0_f65fe75a88e3	GSE116256	Acute myeloid leukemia	myeloid_malignancy	1132	1084	18	skipped_insufficient_cells	success	inferCNVpy: candidate/reference below method threshold
GSE116256|AML314-D0	GSE116256_AML314-D0_16b650692d31	GSE116256	Acute myeloid leukemia	myeloid_malignancy	162	97	31	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE116256|AML314-D31	GSE116256_AML314-D31_3365fa8df981	GSE116256	Acute myeloid leukemia	myeloid_malignancy	346	319	25	skipped_insufficient_cells	success	inferCNVpy: candidate/reference below method threshold
GSE116256|AML329-D37	GSE116256_AML329-D37_88e991cdc006	GSE116256	Acute myeloid leukemia	myeloid_malignancy	224	180	34	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE116256|AML371-D0	GSE116256_AML371-D0_f9b16b3f02a6	GSE116256	Acute myeloid leukemia	myeloid_malignancy	755	732	11	skipped_insufficient_cells	success	inferCNVpy: candidate/reference below method threshold
GSE116256|AML371-D34	GSE116256_AML371-D34_a89b6cbda82a	GSE116256	Acute myeloid leukemia	myeloid_malignancy	204	182	14	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE116256|AML419A-D0	GSE116256_AML419A-D0_e041fc214f41	GSE116256	Acute myeloid leukemia	myeloid_malignancy	1179	1129	30	skipped_insufficient_cells	success	inferCNVpy: candidate/reference below method threshold
GSE116256|AML420B-D14	GSE116256_AML420B-D14_1c353b40e771	GSE116256	Acute myeloid leukemia	myeloid_malignancy	1276	4	1052	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE116256|AML475-D0	GSE116256_AML475-D0_40576580b27e	GSE116256	Acute myeloid leukemia	myeloid_malignancy	423	362	32	skipped_insufficient_cells	success	inferCNVpy: candidate/reference below method threshold
GSE116256|AML475-D29	GSE116256_AML475-D29_ed6eaef02015	GSE116256	Acute myeloid leukemia	myeloid_malignancy	102	81	14	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE116256|AML556-D15	GSE116256_AML556-D15_e9dfeaa72f5e	GSE116256	Acute myeloid leukemia	myeloid_malignancy	1201	94	706	success	skipped_insufficient_cells	Copykat_python: candidate/reference below method threshold
GSE116256|AML707B-D0	GSE116256_AML707B-D0_4a472dddc07a	GSE116256	Acute myeloid leukemia	myeloid_malignancy	1578	1435	27	skipped_insufficient_cells	success	inferCNVpy: candidate/reference below method threshold
GSE116256|AML707B-D18	GSE116256_AML707B-D18_787a1deef1d0	GSE116256	Acute myeloid leukemia	myeloid_malignancy	1672	89	1195	success	skipped_insufficient_cells	Copykat_python: candidate/reference below method threshold
GSE116256|AML707B-D97	GSE116256_AML707B-D97_f0143da73907	GSE116256	Acute myeloid leukemia	myeloid_malignancy	84	57	21	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE116256|AML722B-D0	GSE116256_AML722B-D0_737201098a0b	GSE116256	Acute myeloid leukemia	myeloid_malignancy	79	69	5	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE116256|AML722B-D49	GSE116256_AML722B-D49_684db5acbe23	GSE116256	Acute myeloid leukemia	myeloid_malignancy	73	37	24	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE116256|AML870-D0	GSE116256_AML870-D0_f627c6b20e97	GSE116256	Acute myeloid leukemia	myeloid_malignancy	345	326	13	skipped_insufficient_cells	success	inferCNVpy: candidate/reference below method threshold
GSE116256|AML870-D14	GSE116256_AML870-D14_04657c9de032	GSE116256	Acute myeloid leukemia	myeloid_malignancy	96	13	58	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE116256|AML916-D0	GSE116256_AML916-D0_fb79f0097d45	GSE116256	Acute myeloid leukemia	myeloid_malignancy	925	816	29	skipped_insufficient_cells	success	inferCNVpy: candidate/reference below method threshold
GSE116256|AML997-D0	GSE116256_AML997-D0_9aa0755d138f	GSE116256	Acute myeloid leukemia	myeloid_malignancy	83	80	3	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE116256|AML997-D35	GSE116256_AML997-D35_f0e9d422a587	GSE116256	Acute myeloid leukemia	myeloid_malignancy	187	177	8	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE256136|GSM8086251_T12	GSE256136_GSM8086251_T12_9fef55641427	GSE256136	Pancreatic neuroendocrine tumor	neuroendocrine_malignancy	4144	87	708	success	skipped_insufficient_cells	Copykat_python: candidate/reference below method threshold
GSE256136|GSM8086257_T4	GSE256136_GSM8086257_T4_98ac368bce72	GSE256136	Pancreatic neuroendocrine tumor	neuroendocrine_malignancy	3010	0	2275	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE256136|GSM8086259_T6	GSE256136_GSM8086259_T6_5ba173c13e46	GSE256136	Pancreatic neuroendocrine tumor	neuroendocrine_malignancy	3005	1	1979	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE244101|GSM7806649_KK21-H-018	GSE244101_GSM7806649_KK21-H-018_0bd98c4fabaa	GSE244101	Pituitary neuroendocrine tumor	neuroendocrine_malignancy	3416	80	2081	success	skipped_insufficient_cells	Copykat_python: candidate/reference below method threshold
GSE244101|GSM7806652_KK21-H-099	GSE244101_GSM7806652_KK21-H-099_804f5ccf33bb	GSE244101	Pituitary neuroendocrine tumor	neuroendocrine_malignancy	797	22	655	skipped_insufficient_cells	skipped_insufficient_cells	inferCNVpy: candidate/reference below method threshold; Copykat_python: candidate/reference below method threshold
GSE244101|GSM7806653_KK21-H-111	GSE244101_GSM7806653_KK21-H-111_075cf7246a56	GSE244101	Pituitary neuroendocrine tumor	neuroendocrine_malignancy	366	55	206	success	skipped_insufficient_cells	Copykat_python: candidate/reference below method threshold
GSE244101|GSM7806655_KK21-H-130	GSE244101_GSM7806655_KK21-H-130_bf25acf30a2b	GSE244101	Pituitary neuroendocrine tumor	neuroendocrine_malignancy	429	313	41	skipped_insufficient_cells	success	inferCNVpy: candidate/reference below method threshold
